CESAR;AGUSTIN CODAZZI;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1.382;5,01%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;1.556;5,48%
CESAR;AGUSTIN CODAZZI;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;1.143;4,14%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1.446;5,09%
CESAR;AGUSTIN CODAZZI;CONCEJO;PARTIDO OPCIÓN CIUDADANA;1.095;3,97%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;1.354;4,77%
CESAR;AGUSTIN CODAZZI;CONCEJO;MOVIMIENTO MIRA;416;1,51%;COALICIÓN PARTIDO CENTRO DEMOCRÁTICO - PARTIDO MIRA;995;3,50%
CESAR;AGUSTIN CODAZZI;CONCEJO;PARTIDO UNIÓN PATRIÓTICA;177;0,64%;PARTIDO COLOMBIA RENACIENTE;875;3,08%
CESAR;AGUSTIN CODAZZI;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;809;2,85%
CESAR;AGUSTIN CODAZZI;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;652;2,29%
CESAR;AGUSTIN CODAZZI;CONCEJO;N/A;N/A;N/A;"PARTIDO DE REIVINDICACIÓN ÉTNICA ""PRE""";462;1,62%
CESAR;AGUSTIN CODAZZI;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;240;0,84%
CESAR;AGUSTIN CODAZZI;CONCEJO;N/A;N/A;N/A;PARTIDO ADA;186;0,65%
CESAR;BECERRIL;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.304;14,69%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1.527;14,00%
CESAR;BECERRIL;CONCEJO;PARTIDO DE LA U;1.203;13,55%;PARTIDO LIBERAL COLOMBIANO;1.399;12,83%
CESAR;BECERRIL;CONCEJO;PARTIDO OPCIÓN CIUDADANA;1.017;11,46%;PARTIDO ALIANZA VERDE;893;8,19%
CESAR;BECERRIL;CONCEJO;PARTIDO CAMBIO RADICAL;990;11,15%;PARTIDO COLOMBIA RENACIENTE;833;7,64%
CESAR;BECERRIL;CONCEJO;PARTIDO ALIANZA VERDE;938;10,57%;PARTIDO CONSERVADOR COLOMBIANO;829;7,60%
CESAR;BECERRIL;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;926;10,43%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;770;7,06%
CESAR;BECERRIL;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;839;9,45%;"PARTIDO DE REIVINDICACIÓN ÉTNICA ""PRE""";755;6,92%
CESAR;BECERRIL;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;573;6,45%;PARTIDO ADA;669;6,13%
CESAR;BECERRIL;CONCEJO;PARTIDO LIBERAL COLOMBIANO;560;6,31%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;653;5,98%
CESAR;BECERRIL;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;232;2,61%;PARTIDO CAMBIO RADICAL;621;5,69%
CESAR;BECERRIL;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";222;2,50%;PARTIDO CENTRO DEMOCRÁTICO;514;4,71%
CESAR;BECERRIL;CONCEJO;N/A;N/A;N/A;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;508;4,65%
CESAR;BECERRIL;CONCEJO;N/A;N/A;N/A;G,S,C, UNION AFROCOLOMBIANO;338;3,10%
CESAR;BECERRIL;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;269;2,46%
CESAR;BECERRIL;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;201;1,84%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO DE LA U;4.280;23,70%;PARTIDO CAMBIO RADICAL;3.235;17,98%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;3.378;18,70%;PARTIDO LIBERAL COLOMBIANO;2.699;15,00%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;2.719;15,05%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;2.405;13,37%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";2.272;12,58%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1.796;9,98%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO ALIANZA VERDE;1.769;9,79%;PARTIDO ALIANZA VERDE;1.754;9,75%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;779;4,31%;PARTIDO ADA;1.646;9,15%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;749;4,14%;PARTIDO CONSERVADOR COLOMBIANO;1.572;8,74%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO CAMBIO RADICAL;597;3,30%;"PARTIDO DE REIVINDICACIÓN ÉTNICA ""PRE""";909;5,05%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;525;2,90%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;845;4,69%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;522;2,89%;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;370;2,05%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;240;1,32%;PARTIDO POLÍTICO MIRA;224;1,24%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA JUSTA LIBRES;183;1,01%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;31;0,17%
CESAR;LA JAGUA DE IBIRICO;CONCEJO;N/A;N/A;N/A;PARTIDO CENTRO DEMOCRÁTICO;28;0,15%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO DE LA U;1.190;23,33%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1.105;18,91%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;1.135;22,25%;PARTIDO CONSERVADOR COLOMBIANO;1.028;17,59%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;755;14,80%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;976;16,70%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;695;13,62%;PARTIDO LIBERAL COLOMBIANO;904;15,47%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO CAMBIO RADICAL;689;13,50%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;655;11,21%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;598;11,72%;PARTIDO CAMBIO RADICAL;654;11,19%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;N/A;N/A;N/A;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;293;5,01%
CESAR;MANAURE BALCON DEL CESAR (MANA;CONCEJO;N/A;N/A;N/A;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;157;2,68%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO DE LA U;1.971;23,51%;PARTIDO CAMBIO RADICAL;2.921;26,54%
CESAR;PUEBLO BELLO;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";1.357;16,18%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;2.797;25,42%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1.242;14,81%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;2.047;18,60%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.134;13,52%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1.811;16,46%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;868;10,35%;PARTIDO LIBERAL COLOMBIANO;749;6,80%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;815;9,72%;PARTIDO ALIANZA VERDE;279;2,53%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO CAMBIO RADICAL;357;4,25%;PARTIDO CENTRO DEMOCRÁTICO;164;1,49%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO ALIANZA VERDE;303;3,61%;PARTIDO COLOMBIA JUSTA LIBRES;80;0,72%
CESAR;PUEBLO BELLO;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;283;3,37%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;21;0,19%
CESAR;PUEBLO BELLO;CONCEJO;N/A;N/A;N/A;PARTIDO ADA;17;0,15%
CESAR;LA PAZ;CONCEJO;PARTIDO OPCIÓN CIUDADANA;2.052;17,77%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2.421;18,95%
CESAR;LA PAZ;CONCEJO;PARTIDO CAMBIO RADICAL;1.784;15,45%;PARTIDO CAMBIO RADICAL;2.307;18,06%
CESAR;LA PAZ;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1.721;14,90%;PARTIDO CONSERVADOR COLOMBIANO;2.002;15,67%
CESAR;LA PAZ;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.703;14,75%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1.882;14,73%
CESAR;LA PAZ;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;1.594;13,80%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;1.311;10,26%
CESAR;LA PAZ;CONCEJO;PARTIDO DE LA U;1.309;11,34%;PARTIDO LIBERAL COLOMBIANO;1.251;9,79%
CESAR;LA PAZ;CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.163;10,07%;PARTIDO CENTRO DEMOCRÁTICO;586;4,58%
CESAR;LA PAZ;CONCEJO;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;115;0,99%;PARTIDO COLOMBIA JUSTA LIBRES;447;3,50%
CESAR;LA PAZ;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;241;1,88%
CESAR;LA PAZ;CONCEJO;N/A;N/A;N/A;PARTIDO ADA;164;1,28%
CESAR;LA PAZ;CONCEJO;N/A;N/A;N/A;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;32;0,25%
CESAR;SAN DIEGO;CONCEJO;PARTIDO CAMBIO RADICAL;2.037;22,58%;PARTIDO CAMBIO RADICAL;2.229;21,53%
CESAR;SAN DIEGO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.605;17,79%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;2.151;20,78%
CESAR;SAN DIEGO;CONCEJO;PARTIDO DE LA U;1.487;16,48%;PARTIDO CONSERVADOR COLOMBIANO;1.713;16,55%
CESAR;SAN DIEGO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.440;15,96%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1.456;14,06%
CESAR;SAN DIEGO;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1.242;13,76%;PARTIDO ADA;1.336;12,90%
CESAR;SAN DIEGO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;893;9,90%;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;645;6,23%
CESAR;SAN DIEGO;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";246;2,72%;PARTIDO LIBERAL COLOMBIANO;573;5,53%
CESAR;SAN DIEGO;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;110;1,06%
CESAR;SAN DIEGO;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;63;0,60%
CHOCO;ACANDI;CONCEJO;PARTIDO CAMBIO RADICAL;1.464;33,44%;PARTIDO LIBERAL COLOMBIANO;1.746;34,94%
CHOCO;ACANDI;CONCEJO;PARTIDO DE LA U;847;19,35%;PARTIDO COLOMBIA RENACIENTE;932;18,65%
CHOCO;ACANDI;CONCEJO;PARTIDO OPCIÓN CIUDADANA;708;16,17%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;700;14,00%
CHOCO;ACANDI;CONCEJO;PARTIDO LIBERAL COLOMBIANO;431;9,84%;PARTIDO CAMBIO RADICAL;649;12,98%
CHOCO;ACANDI;CONCEJO;PARTIDO ALIANZA VERDE;360;8,22%;PARTIDO ALIANZA VERDE;394;7,88%
CHOCO;ACANDI;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;320;7,31%;PARTIDO CONSERVADOR COLOMBIANO;301;6,02%
CHOCO;ACANDI;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;161;3,67%;PARTIDO CENTRO DEMOCRÁTICO;140;2,80%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;PARTIDO DE LA U;995;26,55%;PARTIDO CONSERVADOR COLOMBIANO;1.073;25,75%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;PARTIDO LIBERAL COLOMBIANO;837;22,33%;PARTIDO LIBERAL COLOMBIANO;876;21,02%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;PARTIDO CAMBIO RADICAL;582;15,53%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;772;18,53%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;544;14,51%;PARTIDO CAMBIO RADICAL;713;17,11%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";542;14,46%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;661;15,86%
CHOCO;BOJAYA (BELLAVISTA);CONCEJO;PARTIDO OPCIÓN CIUDADANA;208;5,55%;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMÚN FARC,;36;0,86%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;793;26,33%;PARTIDO LIBERAL COLOMBIANO;865;28,64%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;434;14,41%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;498;16,49%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO LIBERAL COLOMBIANO;411;13,64%;PARTIDO CAMBIO RADICAL;469;15,52%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO DE LA U;363;12,05%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;453;15,00%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO OPCIÓN CIUDADANA;331;10,99%;PARTIDO ADA;428;14,17%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO ALIANZA VERDE;297;9,86%;PARTIDO CONSERVADOR COLOMBIANO;229;7,58%
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO CAMBIO RADICAL;196;6,50%;PARTIDO ALIANZA VERDE;60;1,98%
CHOCO;CARMEN DEL DARIEN;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";132;4,38%;N/A;N/A;N/A
CHOCO;CARMEN DEL DARIEN;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;27;0,89%;N/A;N/A;N/A
CHOCO;CONDOTO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.433;24,55%;PARTIDO LIBERAL COLOMBIANO;1.377;26,94%
CHOCO;CONDOTO;CONCEJO;PARTIDO CAMBIO RADICAL;1.194;20,45%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;945;18,48%
CHOCO;CONDOTO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;976;16,72%;PARTIDO CONSERVADOR COLOMBIANO;829;16,21%
CHOCO;CONDOTO;CONCEJO;PARTIDO DE LA U;790;13,53%;PARTIDO POLÍTICO MIRA;444;8,68%
CHOCO;CONDOTO;CONCEJO;PARTIDO ALIANZA VERDE;763;13,07%;PARTIDO ALIANZA VERDE;432;8,45%
CHOCO;CONDOTO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;525;8,99%;PARTIDO CAMBIO RADICAL;347;6,78%
CHOCO;CONDOTO;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;36;0,61%;PARTIDO COLOMBIA RENACIENTE;231;4,51%
CHOCO;CONDOTO;CONCEJO;N/A;N/A;N/A;PARTIDO CENTRO DEMOCRÁTICO;191;3,73%
CHOCO;CONDOTO;CONCEJO;N/A;N/A;N/A;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;173;3,38%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;1.173;29,31%;PARTIDO ALIANZA VERDE;817;23,84%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;PARTIDO ALIANZA VERDE;908;22,68%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;517;15,08%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;875;21,86%;PARTIDO LIBERAL COLOMBIANO;492;14,35%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;PARTIDO LIBERAL COLOMBIANO;677;16,91%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;400;11,67%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";329;8,22%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;360;10,50%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;N/A;N/A;N/A;PARTIDO CAMBIO RADICAL;324;9,45%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA RENACIENTE;257;7,49%
CHOCO;EL LITORAL DEL SAN JUAN;CONCEJO;N/A;N/A;N/A;PARTIDO CONSERVADOR COLOMBIANO;232;6,76%
CHOCO;ISTMINA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;2.761;26,83%;PARTIDO LIBERAL COLOMBIANO;3.362;33,36%
CHOCO;ISTMINA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;2.302;22,37%;PARTIDO CAMBIO RADICAL;1.895;18,80%
CHOCO;ISTMINA;CONCEJO;PARTIDO CAMBIO RADICAL;1.794;17,43%;PARTIDO CONSERVADOR COLOMBIANO;1.237;12,27%
CHOCO;ISTMINA;CONCEJO;PARTIDO DE LA U;1.488;14,46%;PARTIDO ADA;1.027;10,19%
CHOCO;ISTMINA;CONCEJO;PARTIDO ALIANZA VERDE;838;8,14%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;664;6,59%
CHOCO;ISTMINA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;476;4,62%;PARTIDO COLOMBIA JUSTA LIBRES;578;5,73%
CHOCO;ISTMINA;CONCEJO;PARTIDO CENTRO DEMOCRÁTICO;87;0,84%;PARTIDO POLÍTICO MIRA;508;5,04%
CHOCO;ISTMINA;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;84;0,81%;PARTIDO ALIANZA VERDE;269;2,66%
CHOCO;ISTMINA;CONCEJO;N/A;N/A;N/A;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;166;1,64%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;PARTIDO LIBERAL COLOMBIANO;1.134;31,51%;PARTIDO LIBERAL COLOMBIANO;1.119;27,86%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;805;22,37%;PARTIDO CAMBIO RADICAL;946;23,55%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;PARTIDO CAMBIO RADICAL;796;22,12%;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;836;20,81%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;775;21,53%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;722;17,97%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;PARTIDO DE LA U;74;2,05%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;207;5,15%
CHOCO;MEDIO ATRATO (BETE);CONCEJO;N/A;N/A;N/A;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;161;4,00%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO ALIANZA VERDE;941;23,95%;PARTIDO LIBERAL COLOMBIANO;604;20,58%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;809;20,59%;PARTIDO CONSERVADOR COLOMBIANO;486;16,56%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;709;18,04%;PARTIDO COLOMBIA RENACIENTE;383;13,05%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO LIBERAL COLOMBIANO;606;15,42%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;283;9,64%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO OPCIÓN CIUDADANA;467;11,88%;PARTIDO ADA;282;9,61%
CHOCO;MEDIO SAN JUAN;CONCEJO;PARTIDO DE LA U;341;8,68%;PARTIDO CAMBIO RADICAL;237;8,07%
CHOCO;MEDIO SAN JUAN;CONCEJO;N/A;N/A;N/A;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;229;7,80%
CHOCO;MEDIO SAN JUAN;CONCEJO;N/A;N/A;N/A;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;211;7,19%
CHOCO;MEDIO SAN JUAN;CONCEJO;N/A;N/A;N/A;PARTIDO ALIANZA VERDE;165;5,62%
CHOCO;NOVITA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;967;31,19%;PARTIDO LIBERAL COLOMBIANO;1046;34,07%
CHOCO;NOVITA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;808;26,06%;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;732;23,84%
CHOCO;NOVITA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;642;20,70%;PARTIDO CAMBIO RADICAL;657;21,40%
CHOCO;NOVITA;CONCEJO;PARTIDO DE LA U;420;13,54%;PARTIDO CONSERVADOR COLOMBIANO;570;18,56%
CHOCO;NOVITA;CONCEJO;PARTIDO CAMBIO RADICAL;248;8,00%;PARTIDO ALIANZA VERDE;39;1,27%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO CAMBIO RADICAL;1.225;19,44%;PARTIDO LIBERAL COLOMBIANO;1860;20,75%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO ALIANZA VERDE;1.203;19,09%;PARTIDO CAMBIO RADICAL;1341;14,96%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO DE LA U;1.163;18,45%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1241;13,85%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO LIBERAL COLOMBIANO;935;14,83%;PARTIDO ALIANZA VERDE;1053;11,75%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO OPCIÓN CIUDADANA;672;10,66%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;856;9,55%
CHOCO;RIOSUCIO;CONCEJO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";650;10,31%;PARTIDO COLOMBIA RENACIENTE;802;8,95%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;204;3,23%;PARTIDO ADA;726;8,10%
CHOCO;RIOSUCIO;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;145;2,30%;PARTIDO CENTRO DEMOCRÁTICO;501;5,59%
CHOCO;RIOSUCIO;CONCEJO;N/A;N/A;N/A;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;323;3,60%
CHOCO;SIPI;CONCEJO;PARTIDO LIBERAL COLOMBIANO;461;29,95%;PARTIDO CONSERVADOR COLOMBIANO;261;22,57%
CHOCO;SIPI;CONCEJO;PARTIDO DE LA U;425;27,61%;PARTIDO LIBERAL COLOMBIANO;215;18,59%
CHOCO;SIPI;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;306;19,88%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;197;17,04%
CHOCO;SIPI;CONCEJO;PARTIDO CAMBIO RADICAL;164;10,65%;PARTIDO CAMBIO RADICAL;160;13,84%
CHOCO;SIPI;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;88;5,71%;PARTIDO ADA;139;12,02%
CHOCO;SIPI;CONCEJO;PARTIDO OPCIÓN CIUDADANA;87;5,65%;PARTIDO ALIANZA VERDE;135;11,67%
CHOCO;SIPI;CONCEJO;N/A;N/A;N/A;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;28;2,42%
CHOCO;SIPI;CONCEJO;N/A;N/A;N/A;PARTIDO COLOMBIA RENACIENTE;10;0,86%
CHOCO;UNGUIA;CONCEJO;PARTIDO DE LA U;1.053;25,19%;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1.341;27,91%
CHOCO;UNGUIA;CONCEJO;PARTIDO OPCIÓN CIUDADANA;970;23,20%;PARTIDO LIBERAL COLOMBIANO;1.185;24,66%
CHOCO;UNGUIA;CONCEJO;PARTIDO LIBERAL COLOMBIANO;942;22,53%;PARTIDO ALIANZA VERDE;685;14,25%
CHOCO;UNGUIA;CONCEJO;PARTIDO CONSERVADOR COLOMBIANO;512;12,24%;PARTIDO CAMBIO RADICAL;584;12,15%
CHOCO;UNGUIA;CONCEJO;PARTIDO CAMBIO RADICAL;507;12,12%;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;448;9,32%
CHOCO;UNGUIA;CONCEJO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;66;1,57%;PARTIDO CENTRO DEMOCRÁTICO;248;5,16%
